Geneid	NORMAL_1	NORMAL_2	RESISTANT_1	RESISTANT_2	RESISTANT_2
100847033	0	0	0	0	0
105373551	4	0	0	0	0
151009	56	20	1	0	0
100288570	5	2	0	0	0
100288695	23	17	0	1	1
729540	15	11	63	76	76
699	202	95	226	270	270
55289	188	40	1381	1253	1253
400997	4	0	4	0	0
10018	494	473	255	208	208
101927260	16	20	1	1	1
100616341	0	0	0	0	0
541471	38	23	0	0	0
105373987	0	0	0	0	0
64682	544	304	1307	1284	1284
100616165	0	0	0	0	0
10461	226	255	681	694	694
84910	889	390	1194	1298	1298
129804	39	30	14	17	17
84524	106	57	177	192	192
376940	193	181	733	767	767
727851	48	21	1879	1797	1797
150465	394	425	91	102	102
84172	369	129	453	449	449
84269	81	62	8	10	10
400999	2	4	0	0	0
6574	683	600	2142	2213	2213
284958	2	1	5	6	6
150468	51	28	87	70	70
3552	81	74	65	67	67
3553	410	226	118	123	123
27178	0	0	2	4	4
56300	0	8	2	0	0
27179	2	0	0	0	0
27177	2	0	0	2	2
26525	0	0	0	0	0
84639	0	0	0	0	0
3557	445	207	271	292	292
23550	770	350	560	582	582
7849	145	44	432	379	379
654433	320	363	2	9	9
100130100	6	18	7	2	2
150472	216	138	1657	1513	1513
200350	0	0	51	30	30
103344932	4	9	0	0	0
729468	0	11	3	0	0
654412	0	1	0	2	2
100302128	0	0	1	1	1
375260	64	76	263	234	234
84771	10	2	35	35	35
118433	30	41	15	7	7
11159	52	76	126	83	83
80255	630	404	763	791	791
100616208	0	0	0	0	0
101060091	3	0	0	0	0
10096	3195	2054	2241	2080	2080
100499194	0	0	2	0	0
440900	0	0	0	0	0
57628	0	0	4	2	2
101927591	0	0	0	0	0
389023	0	0	0	0	0
8886	1119	628	643	649	649
54520	515	273	505	477	477
105373988	0	0	0	1	1
51141	384	202	136	117	117
101927709	0	0	0	0	0
2019	0	0	0	0	0
8685	58	134	4	2	2
165257	0	0	0	0	0
55240	278	127	242	239	239
100874111	0	3	0	0	0
130355	50	36	22	26	26
1622	346	203	593	631	631
140738	93	101	34	33	33
6344	0	4	8	4	4
200373	2	4	14	6	6
80775	33	21	22	8	8
101927764	1	0	0	0	0
5775	369	164	516	543	543
57669	220	184	315	396	396
79134	443	301	96	64	64
5899	881	670	133	108	108
105373989	0	3	0	0	0
3625	72	189	2	2	2
84931	0	0	0	0	0
2736	41	102	8	6	6
29842	454	12	41	69	69
23332	571	538	1476	1557	1557
100151683	0	2	78	73	73
105373990	0	0	2	3	3
254128	39	35	2	3	3
84365	258	144	157	193	193
7247	928	514	327	324	324
129684	0	8	33	16	16
105373602	0	0	0	0	0
2995	234	471	201	186	186
101929926	0	0	0	0	0
274	233	616	41	59	59
339761	20	35	46	32	32
2071	522	491	871	808	808
10746	1060	479	922	941	941
105373606	0	0	5	1	1
100506922	10	4	0	1	1
5624	5	2	12	14	14
100616187	0	0	0	0	0
55677	538	403	800	701	701
4648	17	21	20	17	17
55679	141	1076	32	33	33
2840	7	23	11	6	6
84826	184	79	0	2	2
55339	689	410	1222	1211	1211
5433	289	129	105	75	75
83607	445	361	296	279	279
79595	320	218	490	503	503
56886	1113	494	1405	1434	1434
9394	899	302	113	114	114
101927881	1	0	0	0	0
151121	0	0	0	0	0
389033	0	1	0	0	0
101927924	0	0	0	0	0
100131320	0	0	0	0	0
84084	7	5	41	56	56
440905	0	0	10	7	7
728378	0	0	772	633	633
285103	0	0	0	0	0
91409	1	18	2	0	0
55627	390	433	318	302	302
80097	9	11	23	45	45
112714	0	0	3	6	6
100189418	0	0	0	0	0
84317	383	253	48	32	32
92856	193	160	139	141	141
26469	905	545	205	257	257
100216479	8	7	0	2	2
646802	0	0	0	0	0
653269	0	3	7	14	14
653275	0	0	0	0	0
646743	0	0	0	0	0
150527	0	0	0	0	0
55997	0	0	0	0	0
653781	3	2	4	8	8
100132708	0	0	0	0	0
344561	0	0	0	0	0
205147	0	0	0	0	0
50649	28	97	53	38	38
130074	1507	1080	129	117	117
55041	1644	774	111	141	141
445582	5	6	27	31	31
440910	0	0	0	0	0
150786	5	3	24	27	27
105373619	0	0	0	0	0
389043	0	0	0	0	0
401010	0	1	10	2	2
653784	26	23	93	65	65
113457	2	0	51	50	50
100616378	3	0	0	0	0
150776	150	181	246	250	250
90557	26	95	18	13	13
440915	0	0	16	10	10
101927994	2	0	0	0	0
29798	11	8	3	5	5
408029	0	0	0	0	0
101928067	0	0	0	0	0
554226	0	0	0	0	0
100313824	0	0	0	0	0
646915	0	0	0	0	0
2863	37	16	73	66	66
116372	0	1	2	4	4
344148	39	45	88	100	100
101928185	0	0	0	0	0
101928161	2	0	0	0	0
4249	1364	626	487	477	477
100500878	0	0	0	0	0
81615	288	11	121	110	110
130013	0	0	19	22	22
100847069	1	0	0	0	0
100129961	7	6	0	1	1
905	776	396	2136	2167	2167
80122	1	0	11	17	17
22930	1028	856	1995	2104	2104
84083	64	59	118	114	114
23518	422	364	862	816	816
406915	0	0	4	0	0
23190	2458	1468	1710	1759	1759
3938	0	0	9	10	10
100507600	0	0	0	0	0
4175	404	269	216	189	189
1615	1041	548	1209	1230	1230
101928243	4	3	0	0	0
7852	899	1341	229	257	257
80731	4	30	116	133	133
101928273	0	0	0	0	0
3176	1016	484	607	568	568
339745	495	388	480	422	422
11249	0	0	0	0	0
647012	0	0	0	0	0
53353	2	2	214	262	262
102465692	0	0	0	0	0
8942	443	250	999	896	896
55843	231	127	87	82	82
101928386	1	0	0	0	0
79712	291	218	150	178	178
9839	1393	1967	715	772	772
100303491	0	0	0	0	0
101928455	0	0	0	0	0
401014	0	0	0	0	0
728773	0	0	12	6	6
92	249	127	641	609	609
5000	351	218	550	554	554
55777	275	206	2097	2026	2026
26122	545	402	588	601	601
101928526	0	0	0	0	0
3800	270	29	9	6	6
130576	280	26	149	164	164
130574	168	44	35	30	30
27249	961	495	920	884	884
101929231	2	1	0	1	1
390	948	2094	511	488	488
101929260	0	0	0	0	0
101929282	0	0	0	0	0
375287	208	119	91	92	92
9111	300	135	401	385	385
101929319	0	1	0	0	0
7130	73	189	7	4	4
100616392	0	0	0	0	0
100616418	0	0	0	0	0
55183	767	303	3098	3103	3103
4703	23	7	2527	2660	2660
26225	680	462	325	335	335
785	51	110	12	11	11
10254	679	430	806	817	817
114793	590	613	597	563	563
55660	1543	892	2158	2300	2300
151188	245	151	146	166	166
56475	10	2	6	20	20
114805	21	18	58	77	77
100144595	0	0	2	2	2
3760	8	33	0	0	0
101929378	31	3	3	2	2
4929	214	2047	701	638	638
100189021	0	0	0	0	0
100189208	0	0	0	0	0
2820	743	339	1569	1602	1602
11227	100	99	78	82	82
57471	11	3	14	2	2
728066	27	22	68	77	77
9595	420	344	71	67	67
130399	6	0	26	22	22
90	434	461	370	310	310
151531	0	0	4	2	2
554201	0	0	0	0	0
130940	13	6	51	50	50
8502	1085	674	1746	1759	1759
92196	7	5	56	56	56
85461	661	580	1497	1507	1507
102465535	0	0	0	0	0
151525	97	69	160	171	171
29994	865	445	5881	5669	5669
643072	24	11	0	0	0
64844	1217	1009	985	894	894
9936	0	0	0	0	0
100526664	0	0	0	0	0
4065	347	69	59	55	55
22925	323	151	1430	1350	1350
3694	1890	334	2188	2087	2087
100505984	0	0	0	0	0
5937	1264	983	1220	1064	1064
100616364	0	0	0	0	0
10010	641	525	1243	1265	1265
101929512	1	0	0	0	0
100996579	2	7	0	0	0
10213	442	259	447	420	420
10716	0	0	0	0	0
285116	76	53	235	220	220
57282	10	16	1	3	3
1803	175	264	29	37	37
101929532	2	2	0	0	0
2641	23	22	0	0	0
2191	348	385	35	29	29
64135	438	223	228	248	248
25801	502	228	130	140	140
90134	0	0	6	6	6
101929570	0	0	0	0	0
55137	83	55	39	21	21
2888	4	2	15	11	11
22837	1384	716	3950	3993	3993
100337591	1	0	6	6	6
101929633	5	0	0	0	0
151258	45	21	45	59	59
6328	49	46	105	134	134
6326	7	7	49	54	54
80034	45	84	29	25	25
2591	519	160	1331	1297	1297
100506124	10	3	2	0	0
79809	195	213	1552	1420	1420
100506134	0	1	2	0	0
102724058	0	0	0	0	0
6323	2	1	0	0	0
101929680	0	0	0	0	0
6335	24	40	155	165	165
6332	81	84	6	6	6
129446	0	2	0	0	0
100874011	0	0	0	0	0
8708	0	0	0	0	0
27347	505	417	1235	1100	1100
253782	496	247	330	294	294
100616356	0	0	0	0	0
100861402	0	0	0	0	0
115677	66	79	56	21	21
57405	2	0	2	6	6
57818	0	0	0	0	0
8647	4	7	16	16	16
10170	55	111	10	6	6
4036	2	0	28	28	28
129880	45	68	216	242	242
10324	21	166	12	9	9
79675	295	186	243	274	274
9360	989	619	2148	2033	2033
129881	2	3	26	42	42
493911	43	12	144	138	138
100526832	0	0	0	0	0
151230	0	0	0	0	0
6741	1000	647	1330	1378	1378
29081	157	125	244	236	236
130507	771	494	2085	2081	2081
140469	511	15	117	115	115
101929753	2	0	0	2	2
101926913	0	2	0	0	0
440925	0	2	0	4	4
389058	4	4	4	0	0
285141	1	6	2	4	4
2571	17	2	222	225	225
26003	1088	909	1377	1310	1310
9874	767	576	1716	1612	1612
79828	247	166	196	194	194
80067	281	229	1806	1710	1710
79901	2304	3381	123	103	103
1781	1343	1019	1280	1333	1333
8604	359	508	706	736	736
8520	402	370	233	222	222
254042	69	49	64	63	63
1745	0	0	0	0	0
1746	0	0	0	0	0
104326193	0	0	0	0	0
3655	2451	1492	5874	5695	5695
5163	510	422	389	404	404
91149	0	0	0	0	0
11069	118	151	224	257	257
51776	1174	2537	85	98	98
339751	0	3	0	0	0
83879	119	64	36	32	32
6670	1351	1035	1684	1691	1691
100128905	1	0	0	0	0
29789	677	502	869	744	744
285084	5	0	0	0	0
100131390	0	0	0	0	0
9541	478	271	624	619	619
79634	322	209	327	296	296
151556	228	248	164	194	194
7456	1698	1131	221	186	186
440926	558	366	23	37	37
1134	0	2	44	33	33
1123	156	193	166	187	187
1386	750	563	586	557	557
100126350	0	0	0	4	4
518	1034	753	300	276	276
80856	452	250	383	352	352
344191	12	0	0	0	0
3239	39	7	28	38	38
3238	1	2	8	2	2
3237	3	1	74	95	95
3236	31	32	186	188	188
3235	39	45	44	41	41
3234	61	97	117	84	84
100506783	1	0	0	0	0
3232	17	15	36	37	37
406903	0	0	0	0	0
3233	41	11	98	118	118
401022	268	80	2	2	2
102800310	3	4	0	0	0
3231	64	19	42	46	46
102465802	0	0	0	0	0
10651	256	211	666	619	619
100302142	0	0	0	0	0
375295	14	19	0	0	0
102724224	0	0	0	0	0
105373759	6	0	1	0	0
220988	2945	1673	3628	3586	3586
100616394	0	0	0	0	0
4780	2460	2076	1855	1708	1708
100422824	1	0	0	0	0
100130691	25	12	0	1	1
102465255	0	0	0	0	0
8540	845	549	1697	1694	1694
150737	78	48	96	99	99
92104	94	70	83	75	75
50940	8	0	10	4	4
105373764	0	0	0	0	0
129831	105	74	74	74	74
114880	31	29	10	10	10
101927027	94	51	0	0	0
8575	265	339	542	513	513
494513	26	17	86	76	76
51661	186	224	51	32	32
65977	203	238	211	219	219
100506866	29	13	3	5	5
7273	296	130	6837	6462	6462
101927055	0	0	0	0	0
285025	14	13	74	57	57
91404	805	613	1172	1169	1169
151126	11	23	2	4	4
100302172	0	0	0	0	0
57703	448	325	595	527	527
101669767	14	1	2	2	2
10477	654	444	585	557	557
101927156	2	0	0	0	0
100616213	0	0	0	0	0
3676	740	362	268	288	288
375298	44	11	21	9	9
4760	0	0	0	0	0
6744	1306	1416	1098	1040	1040
151242	7	1	3	4	4
5136	116	355	22	14	14
54431	1929	1270	1828	1609	1609
2487	311	211	47	39	39
10787	2406	2078	4231	4085	4085
142679	62	54	30	20	20
129401	104	93	205	195	195
100616305	0	0	0	0	0
105373780	6	6	0	0	0
91752	21	37	10	11	11
101927196	2	0	1	0	0
401024	40	33	2143	2071	2071
101927217	4	5	0	0	0
55854	803	537	501	553	553
3685	3028	1468	1663	1550	1550
165215	104	149	99	63	63
151112	0	0	0	0	0
10203	662	804	217	209	209
7035	739	1067	279	212	212
104355152	0	0	0	0	0
51454	200	360	80	63	63
693146	0	0	1	1	1
116093	1	2	0	0	0
1281	38858	68401	4485	4416	4416
100302219	0	0	0	0	0
100616324	0	0	0	0	0
100500837	0	0	0	0	0
1290	2923	3540	1066	978	978
100422908	0	0	0	0	0
84128	499	300	826	750	750
30061	2345	2117	918	1077	1077
54529	490	315	214	226	226
150709	42	31	382	370	370
64172	103	81	175	191	191
101409258	0	3	2	0	0
94101	621	405	212	183	183
5378	243	186	966	912	912
84281	54	164	98	83	83
2660	4	0	8	9	9
26275	563	216	1689	1682	1682
105373800	0	0	1	0	0
3628	377	301	340	338	338
54842	702	394	1347	1376	1376
100131211	168	80	150	144	144
105373801	3	4	0	0	0
4664	719	666	448	422	422
2744	1278	1067	685	696	696
6772	3757	1672	9856	9588	9588
6775	121	60	85	73	73
4430	1022	655	733	759	759
64859	409	243	195	187	187
729254	0	0	0	0	0
8436	373	1643	26	18	18
23671	10	9	0	4	4
64002	0	0	0	0	0
101927406	0	0	0	0	0
101927431	0	0	0	0	0
57181	402	209	397	324	324
56171	20	10	212	211	211
9262	1202	604	394	362	362
57520	79	72	141	151	151
101927482	5	2	0	0	0
284992	9	10	65	101	101
100130452	0	0	0	0	0
9330	480	271	569	628	628
401027	8	0	22	22	22
80055	449	157	1020	1009	1009
91526	698	312	456	441	441
101927547	2	0	0	0	0
23451	4803	3315	7738	7486	7486
80219	398	432	157	184	184
3329	2390	1262	3896	3784	3784
3336	167	54	118	117	117
100529241	0	0	0	0	0
25843	0	1	1	6	6
130132	73	114	41	47	47
92935	133	38	20	24	24
66037	1	0	47	51	51
5334	109	180	56	44	44
101927619	0	0	0	0	0
23314	52	71	140	131	131
150538	0	0	0	0	0
101927641	0	0	0	0	0
348751	0	2	2	0	0
205327	232	149	217	213	213
129450	156	70	151	148	148
79568	106	78	89	77	77
26010	1027	862	906	848	848
130535	156	122	246	240	240
151246	118	53	128	135	135
316	309	402	10	10	10
344454	1	0	0	0	0
100507140	0	0	0	0	0
101927795	0	0	0	0	0
9689	2064	1652	1058	960	960
100873740	0	0	0	0	0
1195	1526	1384	2414	2353	2353
53938	242	74	199	209	209
60491	271	116	207	207	207
4999	248	135	530	530	530
285172	501	179	315	331	331
4709	159	102	191	203	203
8837	1790	1203	972	919	919
65072	3	2	4	4	4
843	440	304	532	513	513
841	582	252	1487	1475	1475
130540	10	5	49	39	39
66008	786	848	627	593	593
55437	152	119	243	238	238
151254	11	6	54	66	66
65062	248	213	311	340	340
58538	2	0	14	7	7
57679	260	290	888	842	842
105373840	0	1	0	0	0
65061	20	26	9	8	8
8324	274	450	25	30	30
100652824	0	3	11	14	14
7341	804	534	434	496	496
51602	608	392	1169	1226	1226
692110	0	0	13	14	14
100113392	0	0	0	0	0
692058	0	0	29	27	27
659	1972	924	2994	2889	2889
150864	289	149	448	409	409
130026	58	88	235	191	191
55759	185	148	319	303	303
79800	141	118	407	488	488
65065	568	229	2530	2368	2368
57404	312	176	404	356	356
10152	683	526	257	255	255
65059	597	288	1364	1435	1435
940	274	206	16	17	17
1493	82	43	24	17	17
29851	93	62	59	54	54
117583	168	330	427	444	444
8828	488	1016	133	130	130
54891	423	114	849	728	728
100329109	29	16	191	174	174
4719	851	500	1783	1649	1649
1933	2627	1843	1965	1753	1753
26798	0	0	1	2	2
619569	2	0	14	10	10
2825	3	58	0	0	0
101669764	0	0	0	0	0
57683	159	162	265	249	249
8745	53	132	55	59	59
200726	0	0	0	0	0
391475	0	0	0	0	0
130752	3	17	21	18	18
22868	495	289	904	836	836
100422993	0	0	0	0	0
100423002	0	0	0	0	0
130749	7	1	10	5	5
8609	441	624	103	79	79
100423036	0	0	0	0	0
102465835	0	0	0	0	0
101927865	0	4	0	0	0
100302130	0	0	0	0	0
1385	990	507	363	299	299
151194	124	82	66	63	63
151195	273	242	164	173	173
100616361	0	0	0	0	0
7855	98	28	46	42	42
389072	223	153	291	259	259
100507443	0	0	0	0	0
1421	0	0	0	0	0
1420	0	0	0	0	0
1419	0	0	0	0	0
1418	0	0	0	0	0
389073	0	0	0	0	0
3417	5860	1361	2680	2629	2629
100507475	2	0	0	0	0
200576	884	461	2688	2575	2575
5746	0	2	0	2	2
4133	81	70	24	38	38
285175	2	2	2	2	2
6120	383	285	620	545	545
151050	153	187	536	479	479
101928020	1	3	10	2	2
33	4	7	24	51	51
4632	0	0	0	0	0
102724820	0	2	4	0	0
10314	978	647	328	287	287
1373	24	28	27	25	25
29034	0	0	0	0	0
2066	5	1	40	34	34
100313771	0	0	0	0	0
100616267	0	0	0	0	0
100616472	0	0	0	0	0
22807	1360	133	1006	949	949
100130451	0	0	3	0	0
79582	387	111	208	278	278
100616375	0	0	0	0	0
402117	2	0	2	8	8
100885780	0	0	0	0	0
580	99	68	184	160	160
101928103	6	0	0	0	0
26154	9	8	336	314	314
471	625	348	1325	1329	1329
2335	10148	14274	1854	1676	1676
102724849	0	0	0	0	0
646324	2	5	0	0	0
55686	173	31	68	53	53
55825	39	39	55	80	80
92691	4	4	5	4	4
7520	4270	2062	3868	3820	3820
150967	45	8	0	0	0
57574	0	2	0	0	0
50485	282	233	631	558	558
6168	2404	1362	3040	2864	2864
101928232	0	0	0	0	0
3485	281	280	10	23	23
3488	8329	6789	8	9	9
7141	0	0	0	0	0
101928327	0	0	0	0	0
729582	12	30	0	0	0
7145	2555	10396	276	276	276
102465485	0	0	2	1	1
285180	5	3	12	22	22
3580	16	20	15	4	4
3579	386	52	2	13	13
3577	233	16	0	4	4
10109	4301	2857	4272	4131	4131
100189253	0	0	1	1	1
151306	11	38	48	47	47
14	687	605	483	461	461
25953	412	299	144	163	163
64114	2375	1585	1108	1020	1020
102465256	0	0	3	4	4
103689911	0	0	0	0	0
102466197	0	0	0	0	0
375307	3	0	2	4	4
101928513	0	0	0	0	0
6556	143	102	29	41	41
58190	1003	1060	171	174	174
407017	0	0	1	0	0
7429	0	0	9	5	5
57695	333	151	327	305	305
9125	377	287	467	517	517
84812	41	155	56	63	63
7701	256	197	314	307	307
617	205	159	231	207	207
64320	156	172	81	105	105
27148	243	330	501	506	506
9654	172	157	491	448	448
1593	419	240	20	13	13
53632	0	3	18	14	14
103504730	0	0	0	0	0
7475	5	0	20	42	42
80326	58	19	88	74	74
101928537	0	0	0	0	0
8941	0	0	0	0	0
151300	0	0	0	0	0
54738	0	0	0	0	0
1412	0	0	0	0	0
494324	0	0	0	0	0
100129175	0	0	0	0	0
255101	0	0	0	0	0
3549	0	0	0	0	0
100422957	0	0	0	0	0
79840	116	94	52	65	65
151295	7	12	57	41	41
27013	613	450	199	220	220
79137	1014	658	379	281	281
130617	212	199	113	108	108
10058	139	188	146	133	133
79065	466	555	274	229	229
55139	378	271	377	332	332
79411	108	158	94	83	83
8576	243	155	62	64	64
7277	368	308	148	126	126
80086	3	0	8	3	3
3300	504	491	213	164	164
5798	50	1	0	2	2
406944	0	0	0	0	0
389075	1	0	0	0	0
23549	478	399	262	225	225
1674	3488	40303	32	10	10
10290	78	690	41	32	32
100996693	4	14	0	0	0
29926	217	270	79	93	93
55515	0	0	0	1	1
79586	283	368	48	69	69
130612	36	34	17	12	12
100423039	0	0	0	0	0
23363	421	344	426	416	416
3623	0	0	5	26	26
114790	198	140	260	229	229
6508	32	43	25	21	21
101928639	0	0	0	0	0
100422959	0	0	0	0	0
2043	172	176	213	189	189
5077	0	0	0	0	0
151278	0	0	0	0	0
130367	613	181	301	277	277
10056	267	220	629	543	543
116255	0	0	0	2	2
2181	1371	534	1243	1142	1142
23704	55	306	10	8	8
7857	5	18	4	4	4
130340	344	99	109	142	142
57590	1036	495	555	538	538
65080	345	146	127	128	128
5270	1262	1430	12	11	11
79843	50	48	2	6	6
8452	1138	654	1529	1508	1508
55619	638	344	548	590	590
100616207	0	0	0	0	0
57624	61	3	10	2	2
646736	0	0	0	0	0
100847053	0	0	0	0	0
3667	874	463	1021	981	981
84236	466	320	173	208	208
1286	128	314	91	100	100
1285	74	34	178	224	224
654841	11	10	0	1	1
56947	443	401	549	512	512
79853	0	0	2	1	1
100847081	0	0	0	0	0
3267	1020	747	1122	1167	1167
56918	3	0	0	0	0
80704	28	15	2	8	8
6364	589	105	38	44	44
164781	0	0	0	0	0
80309	0	0	0	0	0
55022	187	302	14	7	7
92737	0	13	2	0	0
9320	2723	1370	4522	4349	4349
130888	44	27	24	18	18
151473	88	109	16	18	18
3431	495	274	967	909	909
11262	218	110	115	158	158
93349	281	126	1011	878	878
6672	1456	802	2250	2212	2212
151475	3	0	0	0	0
51719	1840	1307	386	381	381
81618	1935	1211	404	438	438
151484	0	0	0	0	0
9290	25	23	10	4	4
348761	0	0	0	0	0
130560	0	0	0	0	0
257407	18	11	0	2	2
5707	877	788	1387	1196	1196
3357	44	56	366	377	377
80210	201	182	221	222	222
100616317	0	0	0	0	0
93010	29	19	20	10	10
105373926	1	0	0	0	0
4691	4846	3128	5818	5678	5678
654321	1	0	103	86	86
6082	1	0	4	4	4
25826	0	0	12	15	15
151477	0	0	8	6	6
10316	27	24	2	0	0
165100	0	0	0	0	0
5757	5782	3694	6654	6782	6782
100302285	0	0	0	0	0
5147	116	111	51	29	29
64708	312	267	222	202	202
100302126	0	0	0	0	0
4880	0	0	0	0	0
129563	190	172	793	810	810
693147	0	0	8	22	22
250	0	0	0	0	0
347694	3	0	0	0	0
251	0	0	0	0	0
248	0	0	0	0	0
9427	6	5	2	2	2
646960	0	0	0	0	0
1144	0	0	35	23	23
1146	1	2	49	65	65
200765	25	34	46	61	61
9470	583	460	269	270	270
100847037	0	0	0	0	0
80303	69	148	3	0	0
26058	942	575	2292	2288	2288
3769	1	1	327	298	298
389084	1	0	0	0	0
25791	3	13	3	14	14
4759	0	0	0	0	0
3635	733	431	877	774	774
55054	325	316	315	403	403
677775	0	0	3908	3687	3687
677772	0	2	583	533	533
6295	0	0	0	0	0
8527	342	327	259	240	240
55230	712	420	999	988	988
54576	78	133	1026	1062	1062
54575	4	8	3257	3129	3129
54600	0	3	1880	1703	1703
54577	1	0	2734	2676	2676
54578	1081	75	1639	1572	1572
54579	1	0	590	539	539
54657	0	0	704	692	692
54659	2	0	607	627	627
414061	1	0	0	0	0
100286922	0	0	0	0	0
54658	19	6	1102	1097	1097
339766	21	14	315	269	269
55355	61	35	234	211	211
151507	95	21	57	53	53
79054	4	0	1	0	0
6694	0	0	0	0	0
10123	779	793	38	36	36
23677	421	353	207	174	174
116987	257	372	618	560	560
2637	0	0	0	0	0
401036	0	0	0	0	0
79781	82	15	320	296	296
57007	303	1873	80	72	72
105373991	8	20	0	0	0
93463	0	0	0	3	3
10920	485	515	200	178	178
1293	11797	13738	3090	2876	2876
105373957	2	3	0	0	0
79083	354	295	1594	1552	1552
102465486	0	0	2	0	0
51052	0	0	0	0	0
64284	116	12	46	34	34
9208	2095	1672	5522	5672	5672
375316	13	15	62	54	54
10267	54	176	3	4	4
140739	171	148	84	84	84
100533179	0	0	0	0	0
51540	0	0	0	0	0
339768	8	10	2	0	0
377007	9	38	12	4	4
151176	14	2	9	0	0
80895	164	165	306	290	290
151174	8	5	0	0	0
643387	0	0	0	0	0
55502	4	6	2	6	6
8864	201	395	592	627	627
26146	215	173	349	355	355
51665	296	200	53	76	76
151171	0	0	0	0	0
100287387	6	15	0	0	0
117581	16	63	0	0	0
401039	0	0	0	0	0
9759	196	388	254	261	261
100616397	1	0	0	0	0
100616493	0	0	0	0	0
85009	0	1	0	0	0
100423043	0	4	0	0	0
100616360	0	0	0	0	0
401040	0	0	0	0	0
150935	0	0	0	0	0
101927147	0	5	0	0	0
100616417	0	1	0	0	0
4705	688	523	1122	1215	1215
389090	0	0	2	0	0
643905	0	0	0	1	1
150681	3	0	0	2	2
150678	73	76	27	37	37
150677	0	0	0	0	0
2817	246	319	211	235	235
100130449	29	14	45	67	67
406941	0	0	1	0	0
51281	79	77	255	252	252
285193	11	9	0	3	3
57140	503	479	280	273	273
101752400	26	9	0	0	0
11132	111	107	75	86	86
2859	21	19	19	14	14
653437	0	0	0	0	0
375318	0	0	0	0	0
547	7	15	2	1	1
189	0	0	0	0	0
79919	21	4	0	0	0
728763	4	6	0	0	0
200772	0	2	0	0	0
25992	123	268	30	40	40
130916	316	228	288	261	261
23178	170	62	676	586	586
5510	502	496	295	256	256
50636	12	4	20	20	20
3069	5077	4679	3814	3832	3832
101927509	10	3	1	5	5
4735	5562	4651	2143	2124	2124
9855	253	159	752	697	697
100422942	0	0	0	0	0
10494	605	672	261	212	212
100379249	0	0	0	0	0
666	156	383	8	18	18
51078	289	333	140	181	181
23192	280	347	353	339	339
1841	95	87	67	56	56
84289	199	124	112	108	108
728294	138	164	219	184	184
64090	0	0	0	0	0
129807	0	0	0	0	0
5133	2	6	0	0	0
285093	0	2	0	0	0
101927289	5	0	0	0	0
285095	0	0	0	0	0
102723927	0	0	0	0	0
728323	25	23	86	76	76
245938	0	0	0	0	0
81623	0	0	5	5	5
140850	0	0	0	0	0
245939	0	0	0	0	0
140881	0	0	0	0	0
400830	0	0	0	0	0
140680	95	77	146	161	161
85364	240	124	22	5	5
100507459	55	30	2	0	0
6666	95	102	28	28	28
80023	179	222	18	8	8
57761	61	60	8	10	10
10616	445	322	284	240	240
128637	739	665	142	138	138
1457	1314	775	1885	1812	1812
6939	2	0	4	3	3
140809	328	284	57	65	65
85508	0	0	0	0	0
113278	89	66	176	220	220
83541	71	27	19	32	32
51378	4	6	0	0	0
343637	0	5	6	8	8
105372493	0	2	0	0	0
9491	760	679	412	353	353
55321	29	11	15	19	19
